AÑO;IDNOREMP;CORRELA;IDOJ1;IDAIO;BRUTA;ARRIENDO;SERV_INT;PUBLICI;TRANSP;SERV_EXT;TOTAL_REM;VENTA;TOT_PERSO;INV_PRO;CTO
2016;983489;472;14;2011;973618;53238;58483;;65629;10522;540326;3880987;36;590750;2907369
2016;983480;472;11;2012;253789;31200;12263;;14500;;125459;976515;11;108207;722726
2016;983478;472;11;2004;432752;36232;122038;;21214;75564;628854;10718324;37;2133756;10285572
2016;983469;4711;11;1998;417951;25214;28382;;;2538;161941;2459407;15;183767.5;2041456
2016;983462;472;11;2003;419658;;34203;;10714;2824;143555;4294948;12;426051.5;3875290
2016;983461;472;11;1999;412559;;45210;5840;28960;7580;241253;3563079;19;50360;3150520
2016;983460;472;14;2008;1366478;48000;16610;;52000;6250;177608;10309847;13;306819.5;8943369
2016;983449;472;11;2011;459539;40983;24141;;19310;6747;32937;3060539;3;60120;2601000
2016;983426;4711;11;1999;110098;6840;15497;;;;66642;1967257;5;95600.5;1857159
2016;983413;472;14;2003;648912;36000;57226;;6060;143408;183529;2787118;9;;2138206
2016;983385;472;14;2011;650204;51358;12683;33523;40590;11842;181557;1611320;8;1334379;961116
2016;983361;472;14;2011;729073;80260;65816;6372;34340;6970;278637;6061886;24;468195.5;5332813
2016;983320;4711;11;2003;245235;12000;26506;;8384;10685;140354;3805807;13;345219;3560572
2016;983307;472;14;2009;2251388;61848;49113;2000;190552;32336;428674;13676388;25;172284;11425000
2016;983265;4711;4;2008;464332;65734;15632;8930;15892;5968;119746;3603483;8;237547;3139151
2016;983250;472;14;2010;;;;;;;;16217243.4;;;
2016;983241;472;14;2010;485995;4700;5843;;39392;15441;295450;2342426;15;;1856431
2016;983218;472;11;1997;360166;15344;27200;;2715;;222141;2110256;14;;1750090
2016;983203;472;7;2010;6133750;4954603;186659;158906;90631;131700;1185220;12099776;48;3371923.5;5966026
2016;983200;472;14;2006;462767;37660;7665;;23432;;105208;2064828;7;68287.5;1602061
2016;983187;472;11;1987;842492;;67948;12735;23781;134902;391157;7692545;34;501460.5;6850053
2016;983169;472;11;2004;304063;;2160;;39600;;110815;562757;8;;258694
2016;983155;4711;4;1991;1049308;93723;182153;10190;43618;36945;239271;5485761;21;851131.5;4436453
2016;983141;472;11;2002;413312;;36752;152;;3531;136851;4759446;12;301948.5;4346134
2016;983124;472;11;2001;849000;;44181;;7945;6352;223396;1650000;21;909500;801000
2016;983109;4711;11;2001;173300;50400;31600;;4875;5560;139977;2712268;12;307150;2538968
2016;983072;472;11;2004;302205;15000;26715;;1620;695;131316;847805;9;13379.5;545600
2016;983060;4711;4;1999;319345;21140;4688;;51818;3349;180213;1822959;12;12753.5;1503614
2016;983055;472;14;2011;950380;37570;28583;;35871;30281;206567;10021497;12;165365.5;9071117
2016;983044;4711;11;1997;34147;;6231;220;1300;;26113;80362;2;90305;46215
2016;983037;4711;4;1987;706418;330357;22928;;76;378;242851;1476348;14;140351;769930
2016;983020;472;4;1999;41775;19200;20578;;;860;48965;1806873;6;118105;1765098
2016;983009;472;11;2008;837320;;105608;13120;37570;301170;197492;5402064;15;94881;4564744
2016;983006;4711;11;1992;239609;9750;29495;124;328;;114427;1872917;9;506621;1633308
2016;982987;472;11;1999;636845;42591;36922;794;262;33757;273158;3214395;16;612514.5;2577550
2016;982930;4711;4;2008;849437;71546;47351;;7078;24316;396027;12747579;17;1514545.5;11898142
2016;982895;472;14;2003;1122042;53407;114637;23850;84299;64094;358402;11567769;26;491250;10445727
2016;982887;4711;11;2005;132558;;2725;;;5616;;238002;1;26579.5;105444
2016;982826;4711;11;1991;352596;12433;17840;;96101;9861;177920;2757000;15;43714;2404404
2016;982801;4711;4;2004;386540;;25514;;;;112204;4400370;8;738158.5;4013830
2016;982800;472;14;2001;200118;36000;9106;;;;120883;1539366;10;19159;1339248
2016;982790;4711;11;2004;292292;3600;16494;;1948;1883;236699;2304914;11;349169.5;2012622
2016;982758;472;11;1996;598922;35078;44665;5390;64028;5330;127091;11400855;24;1150302;10801933
2016;982734;4711;11;2002;566361;54012;38952;;28860;25174;177142;2855944;11;209268;2289583
2016;982726;472;4;2007;913944;75139;42387;;28718;19280;210015;7356832;15;106657.5;6442888
2016;982705;472;14;2005;292815;;42462;;;2319;140173;8318932;9;33196.5;8026117
2016;982704;472;11;1996;312300;31200;36595;;6753;4573;139559;4656024;14;430125;4343724
2016;982687;472;11;1998;346378;;18365;15400;16158;2040;161196;1208325;13;62470.5;861947
2016;982659;472;4;2007;1289671;314958;24709;9769;27574;26030;438600;5153621;14;5854;3863950
2016;982643;472;11;2005;705264;14400;6540;;47377;4800;305984;2560264;14;50000;1855000
2016;982642;4711;11;1987;509208;77649;21335;;7496;15048;102571;5240930;8;799726;4731722
2016;982636;4711;11;1991;789906;;66149;;49205;10650;159921;11447909;14;1124467;10658003
2016;982587;472;11;1982;483212;48000;27133;;89648;56854;140365;2548482;13;149692;2065270
2016;982556;472;4;2004;686815;134204;34563;1156;14767;23887;214792;3443377;11;308714.5;2756562
2016;982512;472;2;2001;673509;6000;56480;1800;23460;32949;242511;2884944;10;21025.5;2211435
2016;982507;472;11;2004;164564;21600;7518;685;1368;;97291;2511807;8;292278;2347243
2016;982489;472;11;1995;685602;;41472;;9872;12345;152108;7171567;12;406689.5;6485965
2016;982487;472;11;1991;227300;86200;45586;1000;8600;5000;112461;626100;10;3100;398800
2016;982432;472;11;1975;1722283;;46643;556;119696;99275;302067;9674696;14;853803.5;7952413
2016;982413;4711;4;1994;697871;37448;103682;;169000;852;238584;1629294;16;122909;931423
2016;982409;472;11;2002;153075;2400;18543;;67;449;65055;454416;6;18527;301341
2016;982400;4711;11;1997;211525;16850;21185;840;175;5000;151425;2251656;13;392760.5;2040131
2016;982368;472;14;2004;748553;;;;;;;748553;10;;1.797693135
2016;982366;472;4;2007;121829;22985;5325;;13743;690;213479;1515406;14;225224;1393577
2016;982351;472;14;2011;689988;5415;13769;;6000;58493;256299;7320014;21;;6630026
2016;982344;472;14;2011;652928;20533;43476;;79200;;323340;8670069;22;272269.5;8017141
2016;982327;472;14;2011;1001753;16320;56912;;;27874;315512;11172351;26;1264278.5;10170598
2016;982315;472;14;2010;821437;184192;109084;;25944;2917;180315;3076012;10;161820;2254575
2016;982293;4711;14;2012;267964;83153;9939;;;2088;100593;2559261;4;424688.5;2291297
2016;982292;472;11;1997;434784;;14721;;;17964;145150;11666621;13;906681;11231837
2016;982274;4711;4;2007;443391;15414;9373;;;2828;;2333638;13;12995.5;1890247
2016;982234;472;14;2013;1058258;174126;33979;;;56234;224047;7255933;20;64426.5;6197675
2016;982228;472;14;2013;332934;;13622;;;8646;187962;2221292;15;23061.5;1888358
2016;982214;472;14;2013;1091768;90481;43292;;48652;;156843;7144340;16;148974;6052572
2016;982209;472;11;2007;617974;72090;43154;1200;30082;25602;199447;6107496;15;688728;5489522
2016;982179;472;14;2011;800929;24000;70874;3974;47343;19900;434583;5803279;21;425440.5;5002350
2016;982177;472;14;2012;811693;105126;37023;;;9287;281845;21219342;21;1942938.5;20407649
2016;982171;4711;14;2012;351969;145628;15060;;;;148371;2346457;9;614190.5;1994488
2016;982170;472;14;2012;1216662;220452;72263;20046;187299;54897;418945;4076388;29;635582.5;2859726
2016;982166;472;14;2011;222295;36000;11120;150;6670;8832;145630;786698;11;10034.5;564403
2016;982157;472;14;2012;379216;16800;91730;;53577;4201;88725;3872979;8;53027;3493763
2016;982150;4711;11;2012;378697;72000;57770;;36110;12097;131748;2736756;9;307980.5;2358059
2016;982104;472;14;2013;1543504;192840;63287;;70658;;881329;7015926;74;226367;5472422
2016;982097;472;14;2013;11674274;24541;1074849;25861;488009;1254835;480633;51737051;41;18298406;40062777
2016;982085;4711;11;1986;136312;;4950;475;3521;1985;112660;1645586;9;350112.5;1509274
2016;982059;4711;11;2002;102968;13270;40934;1980;9000;8771;160606;2804176;14;180204.5;2701208
2016;981989;4711;11;2009;400954;21729;25183;360;30782;5732;158256;3079342;10;209564.5;2678388
2016;981969;472;5;2001;768267;1;172810;616;7006;42279;181645;12045004;11;47880;11276737
2016;981937;472;14;2009;710753;196498;157707;6500;121;18273;275318;7117391;22;1447548;6406638
2016;981909;472;14;2010;254261;;75115;14463;703;37354;37289;590203;3;413190.5;335942
2016;981906;472;14;2013;783797;143127;51000;;;180;499185;1992619;43;1622682;1208822
2016;981860;472;11;2010;464011;;34244;;200;5380;270712;4186032;23;245865;3722021
2016;981844;4711;11;1992;250332;7200;11529;;2203;;142545;1795332;12;70256.5;1545000
2016;981775;472;11;2013;96744;15000;9030;2555;11756;4500;50994;215000;6;46650;118256
2016;981743;472;14;2010;418802;526;105183;;;;186899;2951942;15;764367.5;2533140
2016;981740;472;11;2010;154059;44400;34180;;;9940;81630;2558703;7;358660.5;2404644
2016;981686;472;11;2012;;;;;;;;16217243.4;;;
2016;981683;4711;11;1999;245230;27443;32253;611;2855;11200;85916;1633730;7;118482.5;1388500
2016;981673;472;11;2009;423938;44208;30620;385;34626;8912;212749;2617562;17;22449.5;2193624
2016;981651;472;14;1992;475184;200686;18869;222;45;1750;81787;1114925;10;23231;639741
2016;981638;472;11;2009;217000;12000;5345;1759;;3412;146887;3630646;13;324231.5;3413646
2016;981598;472;11;2014;238988;;40878;;11431;4923;73659;1838364;6;271064;1599376
2016;981591;472;14;2006;744355;19200;37126;;7989;9410;348302;5813983;22;227010.5;5069628
2016;981590;472;11;1995;162632;;16732;1285;8723;12873;91636;5857705;9;333083.5;5695073
2016;981584;4711;11;1996;675733;16078;18788;;10940;18952;171844;5602000;15;468974;4926267
2016;981580;472;11;2001;496232;34800;76510;6395;2404;14910;226012;7856369;19;890498.5;7360137
2016;981577;472;14;2000;699645;24888;37405;48;23769;37130;281831;4021373;19;;3321728
2016;981523;472;4;2002;1058735;203913;48456;2689;82154;15930;117109;3066014;8;524900.5;2007279
2016;981500;472;14;2012;821905;24000;52116;;33682;402;146372;2513668;14;;1691763
2016;981497;472;14;2010;333133;21995;31775;660;58376;5752;89359;1644496;8;9200;1311363
2016;981484;472;14;2013;150822;8424;43954;576;21828;14115;231722;2776203;19;356095.5;2625381
2016;981425;472;9;2013;1500926;37006;63287;929;762103;28675;329052;4975846;30;134784.5;3474920
2016;981386;472;14;2010;1674938;167130;42763;61;58138;129660;486436;12226856;36;1284400;10551918
2016;981379;472;11;1983;331055;;1918;;18846;1668;104961;9276184;8;987377;8945129
2016;981364;4711;4;2008;633769;50400;20514;;488943;3289;196248;4297166;10;172625.5;3663397
2016;981361;472;11;2002;532520;64084;28546;;2497;7396;212632;9682171;13;1454120;9149651
2016;981341;472;14;2011;671521;1;141896;;;;418166;7808382;32;637867.5;7136861
2016;981314;472;11;1991;189241;49017;20568;;750;;98222;1138966;9;738988.5;949725
2016;981312;472;4;1990;1218587;19123;63268;4966;176784;94800;326463;6756727;32;103295.5;5538140
2016;981267;4711;11;2010;264267;;80657;;;;57851;2965371;6;364749.5;2701104
2016;981246;472;11;1998;576460;100059;42776;;2350;1350;173919;2482355;11;841422.5;1905895
2016;981222;4711;11;2001;442580;52400;20286;;14278;11045;158990;5349962;12;931130;4907382
2016;981196;472;11;2002;1388046;;190520;15193;3412;123957;409992;5409630;29;60747;4021584
2016;981171;4711;4;2006;897299;136500;46860;4500;253557;30260;106706;2021769;4;365804;1124470
2016;981168;472;11;1996;874523;;179936;4050;55032;321745;84211;1949888;8;71500;1075365
2016;981114;4711;11;2009;423920;625;47839;6887;15649;7583;189244;4479277;15;197129.5;4055357
2016;981106;472;14;2014;518174;77595;92251;7952;23893;3607;245416;2094871;14;56851;1576697
2016;981097;4711;11;1989;1188182;44150;83090;2710;42725;81268;219455;7387760;13;1011418.5;6199578
2016;981089;4711;11;2011;;;;;;;;16217243.4;;;
2016;981052;472;11;2002;295870;345;2716;;;320;169097;1557862;13;201.5;1261992
2016;981039;472;11;2010;171417;8100;33197;;1260;1564;175675;698393;9;38678;526976
2016;981032;4711;4;1996;39554;3562;1281;;537;;18241;135043;3;110401;95489
2016;981000;472;11;2008;217828;55000;18000;;11455;64119;59618;1300000;5;77746;1082172
2016;980999;4711;11;2013;418653;10000;34310;;;;252443;2070577;20;430841;1651924
2016;980992;472;14;2010;430866;52830;26868;;;;185861;935201;9;1050500;504335
2016;980978;472;5;1971;783103;6600;12843;;;109392;203188;17299454;15;727027.5;16516351
2016;980970;472;14;2010;893689;10374;50806;;190260;59974;352598;6138574;14;29437;5244885
2016;980964;472;11;1980;499863;30000;43176;3200;20005;3128;141734;2281348;12;19628;1781485
2016;980954;472;11;2004;315000;22000;25800;1800;;2000;131810;2142000;10;55850;1827000
2016;980952;4711;11;2004;410499;5317;11280;;7859;5137;236932;2584878;15;186983.5;2174379
2016;980944;472;11;2012;411276;9600;33920;2498;4492;500;85559;3688692;7;66520.5;3277416
2016;980942;472;14;2011;1071920;42732;93348;2512;62121;20632;525137;5405336;24;50017.5;4333416
2016;980929;472;11;2007;923002;6000;37795;44040;45325;40530;209095;6609118;19;121009;5686116
2016;980923;472;14;2010;3422492;594106;174746;96430;18800;387705;781657;5625842;60;113725;2203350
2016;980915;4711;14;1984;312351;19800;8432;;;5362;176677;932729;8;771836;620378
2016;980889;472;11;2000;241776;45114;9551;820;;3469;109715;432506;15;24655.5;190730
2016;980886;472;11;2006;164960;18000;16870;3560;10500;9010;278771;605960;20;37100;441000
2016;980885;4711;14;1977;189027;27880;69441;725;9124;5966;248231;2976975;21;366296;2787948
2016;980872;472;14;2010;991609;86462;65376;25541;695;28637;265626;11456874;21;1233135;10465265
2016;980871;472;14;2002;751634;;41469;;47778;44528;100978;1812570;5;46263.5;1060936
2016;980848;472;14;2009;314529;107411;27658;;;19808;113547;2621067;10;1263835;2306538
2016;980826;4711;11;2009;515271;;12901;6335;10261;11468;280460;1624067;14;982270;1108796
2016;980818;472;14;2011;746159;12000;66074;909;;10107;248033;5991517;17;451061;5245358
2016;980802;472;14;1989;407940;25617;51062;10062;7055;7412;155647;817203;13;77295;120239
2016;980785;472;12;1996;116833;;3247;;12677;1055;26449;2263256;75;52634.5;2146423
2016;980777;472;11;2012;228927;8400;5875;;2600;91396;135541;2199496;9;;1970569
2016;980771;472;11;2004;859000;75000;20000;;70000;64000;284000;1565000;13;;706000
2016;980767;472;11;1998;283630;1000;35577;;15837;;84837;4087049;7;1865520;3803419
2016;980760;472;14;2004;518203;46000;73100;3840;84600;24674;179000;4414000;13;311463;3895797
2016;980724;472;11;2012;719660;93059;27469;120;5378;25254;317320;7908610;25;738592;7188950
2016;980713;472;11;1997;1438492;53087;87314;4054;62223;102775;839352;4832213;65;;3393721
2016;980709;4711;11;2011;165899;40068;32724;562;;6689;123772;1415815;11;116054.5;1249916
2016;980699;472;11;2004;260059;1045;63183;;24465;100;172907;4360399;14;365321.5;4100340
2016;980698;472;11;2005;672070;39871;88338;;15507;7046;321469;6252725;24;433511.5;5580655
2016;980680;472;11;2004;449858;42327;76911;;15072;16184;83686;2181946;6;425723.5;1732088
2016;980662;472;11;2005;302245;;32569;;5294;430;115337;1078573;7;34930;776328
2016;980653;472;11;2013;444481;5600;22425;1350;15325;11217;137595;2475033;23;669037;2030552
2016;980635;4711;11;2001;262513;12000;47787;;7500;5458;137154;1246316;11;355173.5;983803
2016;980631;472;14;2010;988231;24400;112066;1120;72464;30390;262213;5328186;20;36426;4339955
2016;980622;4711;11;1999;79938;31869;20492;;;260;278128;4301394;25;381414;4221456
2016;980612;472;14;2006;667288;72000;71606;;23573;49080;136968;4406821;12;267783;3739533
2016;980602;4711;11;2003;269196;28065;23609;2440;5745;4358;93232;2023318;10;379391;1754122
2016;980598;4711;14;2013;385705;99206;60053;150;25578;18319;182125;2746814;14;314512.5;2361109
2016;980594;4711;11;1985;300332;;11976;;4000;1200;136476;3102516;11;187858.5;2802184
2016;980578;472;14;2013;1861638;41000;41740;;80124;12345;1271767;4854000;103;140538.5;2992362
2016;980569;472;11;2005;399409;;19883;;19087;;193166;957691;15;1902;558282
2016;980540;472;11;2011;685862;18000;12530;;;;290766;4663710;23;554926;3977848
2016;980529;472;14;2010;1652165;163014;43299;1058;733788;63432;388177;3861997;24;192243.5;2209832
2016;980522;472;11;1996;425032;;21096;1473;20152;2104;177768;7867204;14;418977.5;7442172
2016;980521;4711;4;1997;201425;9600;41874;;1500;950;121499;3357075;10;434411;3155650
2016;980518;472;11;2000;793261;;4064;;;16240;111341;7377168;9;;6583907
2016;980503;472;11;2009;770747;42163;74172;;203301;32657;352458;1406729;28;21150;635982
2016;980502;472;11;2005;874027;20000;5191;165;9321;14700;339361;2285402;18;550;1411375
2016;980494;4711;11;2004;142436;18234;13533;1473;3312;;66420;1021600;12;81857;879164
2016;980461;472;11;1993;555400;2000;40200;3800;34300;87900;174900;2259000;10;15050;1703600
2016;980458;472;2;2011;264056;22942;97210;18717;37396;23265;165712;5388024;17;92851;5123968
2016;980445;472;11;2004;1328223;;69531;266;298768;16956;348077;2802243;30;227759.5;1474020
2016;980442;4711;14;1980;885877;20100;20247;17673;11937;12989;524248;1381547;19;104282;495670
2016;980441;4711;11;1996;150150;;23806;1430;8439;6320;149226;3167612;12;181500;3017462
2016;980423;472;11;1986;565100;;29088;;4856;30490;177210;8169846;13;46936;7604746
2016;980418;472;11;2004;326783;16090;5488;372;3107;7285;166927;1210629;14;2000;883846
2016;980411;472;11;2001;495682;11992;47773;;6630;;294000;3738978;19;97659;3243296
2016;980406;4711;11;2010;401260;2700;67419;;4717;2150;180962;2821642;17;780722.5;2420382
2016;980401;472;11;2000;370054;;31968;1960;11095;12802;218118;6014905;14;349324;5644851
2016;980394;472;11;2001;593078;102000;45223;850;11879;22640;295984;5986144;21;1582917.5;5393066
2016;980365;472;14;2011;1406415;26804;36402;;99909;41751;343669;8561973;18;262064;7155558
2016;980354;472;14;2011;1333582;33614;52757;230;317231;165057;333021;12655457;19;93981;11321875
2016;980347;472;14;2011;611822;94800;15902;348;70000;3897;207294;5420666;10;116819.5;4808844
2016;980343;472;14;2010;1691012;54000;960;;352682;98567;474595;16290952;22;125086;14599940
2016;980339;472;14;2012;628424;33472;66517;;12310;10114;294914;2785576;14;429587;2157152
2016;980331;472;14;2012;365808;132750;65515;;;17234;132707;1254864;10;22434.5;889056
2016;980315;472;14;2013;1027138;96000;82083;1949;8917;3765;320821;6805458;42;165751;5778320
2016;980313;472;14;2013;1032232;139768;129649;368;85917;27415;409750;5223006;14;248296.5;4190774
